date,hour,Load_kWh,PV_kWh,P1 (PV_GR),P2 (PV_LD),P3 (GR_LD),P4 (PV_BAT),P5 (BAT_LD),P6 (FC_BAT),P7 (BAT_EL),P8 (EL_FT),P9 (FT_FC),P10 (FC_WT),P11 (WT_EL)
23/05/2017,18,0.65,0,0.084782609,0,0.438043478,0,0.211956522,0,4.98E-14,6.79E-07,0,5.29E-07,0
23/05/2017,19,0.56,0,0.073043478,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
23/05/2017,20,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
23/05/2017,21,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
23/05/2017,22,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
23/05/2017,23,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
24/05/2017,0,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
24/05/2017,1,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
24/05/2017,2,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
24/05/2017,3,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
24/05/2017,4,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
24/05/2017,5,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
24/05/2017,6,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
24/05/2017,7,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
24/05/2017,8,0.96,0,0.125217391,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
24/05/2017,9,2,0.076204,0.231374974,0.076204,1.345358564,0,0.578437436,0,5.29E-15,0.051535411,0,0.044976359,0
24/05/2017,10,0.41,0.148327,0.034131261,0.148327,0.176344848,0,0.085328152,0,4.16E-13,1.31E-06,0,1.01E-06,0
24/05/2017,11,0.46,0.183499,0.036065348,0.183499,0.18633763,0,0.09016337,0,2.69E-13,1.05E-06,0,8.25E-07,0
24/05/2017,12,0.46,0.180185,0.036497609,0.180185,0.188570978,0,0.091244022,0,2.65E-13,1.04E-06,0,8.21E-07,0
24/05/2017,13,0.36,0.156582,0.026532783,0.156582,0.137086043,0,0.066331957,0,5.18E-13,1.29E-06,0,9.92E-07,0
24/05/2017,14,0.4,0.114356,0.037257913,0.114356,0.192499217,0,0.093144783,0,6.73E-14,5.67E-07,0,4.38E-07,0
24/05/2017,15,0.45,0.078664,0.04843513,0.078664,0.250248174,0,0.121087826,0,2.83E-13,1.31E-06,0,1.01E-06,0
24/05/2017,16,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
24/05/2017,17,1.51,0,0.196956522,0,1.017608696,0,0.492391304,0,2.38E-14,6.87E-07,0,5.22E-07,0
24/05/2017,18,0.69,0,0.09,0,0.465,0,0.225,0,7.73E-14,8.62E-07,0,6.75E-07,0
24/05/2017,19,0.55,0,0.07173913,0,0.370652174,0,0.179347826,0,8.40E-14,8.37E-07,0,6.49E-07,0
24/05/2017,20,0.46,0,0.06,0,0.31,0,0.15,0,2.00E-13,1.17E-06,0,9.06E-07,0
24/05/2017,21,0.53,0,0.069130435,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
24/05/2017,22,0.56,0,0.073043478,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
24/05/2017,23,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
25/05/2017,0,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
25/05/2017,1,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
25/05/2017,2,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
25/05/2017,3,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
25/05/2017,4,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
25/05/2017,5,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
25/05/2017,6,0.5,0,0.065217391,0,0.336956522,0,0.163043478,0,9.90E-14,8.94E-07,0,7.00E-07,0
25/05/2017,7,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
25/05/2017,8,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
25/05/2017,9,1.39,0.077927,0.171139957,0.077927,0.884223109,0,0.427849891,0,1.69E-14,5.94E-07,0,4.53E-07,0
25/05/2017,10,0.42,0.129971,0.03782987,0.129971,0.195454326,0,0.094574674,0,3.84E-13,1.35E-06,0,1.04E-06,0
25/05/2017,11,0.31,0.165503,0.018847435,0.165503,0.097378413,0,0.047118587,0,1.21E-13,5.26E-07,0,4.04E-07,0
25/05/2017,12,0.25,0.181109,0.009465507,0.177431112,0.04890512,0,0.023663768,0,2.30E-13,4.96E-07,0,3.81E-07,0
25/05/2017,13,0.3,0.180159,0.015631435,0.180159,0.080762413,0,0.039078587,0,1.38E-13,4.96E-07,0,3.82E-07,0
25/05/2017,14,0.32,0.141109,0.023333609,0.141109,0.120556978,0,0.058334022,0,1.07E-13,5.63E-07,0,4.34E-07,0
25/05/2017,15,0.25,0.075711,0.022733348,0.075711,0.11745563,0,0.05683337,0,3.09E-13,8.88E-07,0,6.99E-07,0
25/05/2017,16,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
25/05/2017,17,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
25/05/2017,18,0.57,0,0.074347826,0,0.384130435,0,0.185869565,0,7.42E-14,7.91E-07,0,6.10E-07,0
25/05/2017,19,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
25/05/2017,20,0,0,2.01E-07,0,0,0,0,5.02E-07,0,0,5.73E-07,0,3.80E-07
25/05/2017,21,0.76,0,0.099130435,0,0.512173913,0,0.247826087,0,1.64E-13,1.32E-06,0,1.03E-06,0
25/05/2017,22,0.53,0,0.069130435,0,0.357173913,0,0.172826087,0,7.95E-14,8.04E-07,0,6.26E-07,0
25/05/2017,23,3.35,0,0.337654419,0,2.505863952,0,0.844136048,0,6.47E-19,0.261702416,0,0.228394836,0
26/05/2017,0,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
26/05/2017,1,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
26/05/2017,2,0.39,0,0.050869565,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
26/05/2017,3,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
26/05/2017,4,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
26/05/2017,5,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
26/05/2017,6,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
26/05/2017,7,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
26/05/2017,8,1.07,0.019477,0.137024739,0.019477,0.707961152,0,0.342561848,0,2.97E-14,6.94E-07,0,5.33E-07,0
26/05/2017,9,0.44,0.147892,0.038101043,0.147892,0.196855391,0,0.095252609,0,3.51E-13,1.26E-06,0,9.73E-07,0
26/05/2017,10,0.72,0.283621,0.056919,0.283621,0.2940815,0,0.1422975,0,7.52E-14,7.47E-07,0,5.78E-07,0
26/05/2017,11,2.12,0.309032,0.222967133,0.309032,1.253550168,0,0.557417832,0,1.01E-14,0.034908952,0,0.030465994,0
26/05/2017,12,0.49,0.318966,0.02253603,0.317223774,0.116436152,0,0.056340074,0,1.82E-13,7.32E-07,0,5.66E-07,0
26/05/2017,13,0.37,0.282403,0.012420074,0.274779435,0.064170381,0,0.031050184,0,4.88E-13,9.30E-07,0,7.27E-07,0
26/05/2017,14,0.26,0.197543,0.008827449,0.192322889,0.045608488,0,0.022068623,0,9.53E-13,1.12E-06,0,8.84E-07,0
26/05/2017,15,0.27,0.130158,0.018240261,0.130158,0.094241348,0,0.045600652,0,2.13E-13,7.15E-07,0,5.51E-07,0
26/05/2017,16,0.46,0,0.06,0,0.31,0,0.15,0,2.00E-13,1.17E-06,0,9.06E-07,0
26/05/2017,17,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
26/05/2017,18,0.97,0,0.126521739,0,0.653695652,0,0.316304348,0,9.83E-14,1.14E-06,0,8.86E-07,0
26/05/2017,19,0.39,0,0.050869565,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
26/05/2017,20,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
26/05/2017,21,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
26/05/2017,22,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
26/05/2017,23,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
27/05/2017,0,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
27/05/2017,1,0.41,0,0.053478261,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
27/05/2017,2,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
27/05/2017,3,0.41,0,0.053478261,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
27/05/2017,4,0.43,0,0.056086957,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
27/05/2017,5,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
27/05/2017,6,0.41,0,0.053478261,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
27/05/2017,7,0.56,0,0.073043478,0,0.377391304,0,0.182608696,0,7.91E-14,8.14E-07,0,6.30E-07,0
27/05/2017,8,0.47,0.000706,0.061212261,0.000706,0.316263348,0,0.153030652,0,5.40E-14,6.28E-07,0,4.81E-07,0
27/05/2017,9,0.55,0.089775,0.060029348,0.089775,0.31015163,0,0.15007337,0,5.32E-14,6.03E-07,0,4.73E-07,0
27/05/2017,10,0.38,0.180607,0.026007783,0.180607,0.134373543,0,0.065019457,0,4.95E-13,1.22E-06,0,9.47E-07,0
27/05/2017,11,1.57,0.268063,0.16981787,0.268063,0.877392326,0,0.424544674,0,7.00E-14,1.22E-06,0,9.46E-07,0
27/05/2017,12,0.48,0.270226,0.027361826,0.270226,0.141369435,0,0.068404565,0,2.91E-13,1.05E-06,0,8.24E-07,0
27/05/2017,13,0.81,0.257956,0.072005739,0.257956,0.372029652,0,0.180014348,0,5.20E-14,6.89E-07,0,5.30E-07,0
27/05/2017,14,1.51,0.164541,0.175494652,0.164541,0.90672237,0,0.43873663,0,2.85E-14,8.17E-07,0,6.33E-07,0
27/05/2017,15,1.38,0.126468,0.163504174,0.126468,0.844771565,0,0.408760435,0,4.01E-14,9.04E-07,0,6.99E-07,0
27/05/2017,16,1.33,0,0.173478261,0,0.896304348,0,0.433695652,0,5.62E-14,1.11E-06,0,8.47E-07,0
27/05/2017,17,1.27,0,0.165652174,0,0.855869565,0,0.414130435,0,2.81E-14,7.21E-07,0,5.52E-07,0
27/05/2017,18,1.33,0,0.173478261,0,0.896304348,0,0.433695652,0,5.62E-14,1.11E-06,0,8.47E-07,0
27/05/2017,19,1.34,0,0.174782609,0,0.903043478,0,0.436956522,0,2.04E-14,6.78E-07,0,5.19E-07,0
27/05/2017,20,1.21,0,0.157826087,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
27/05/2017,21,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
27/05/2017,22,1.26,0,0.164347826,0,0.849130435,0,0.410869565,0,2.77E-14,7.14E-07,0,5.47E-07,0
27/05/2017,23,0.58,0,0.075652174,0,0.390869565,0,0.189130435,0,8.14E-14,8.18E-07,0,6.47E-07,0
28/05/2017,0,0.44,0,0.057391304,0,0.296521739,0,0.143478261,0,2.73E-13,1.35E-06,0,1.06E-06,0
28/05/2017,1,0.41,0,0.053478261,0,0.276304348,0,0.133695652,0,9.39E-14,7.50E-07,0,5.84E-07,0
28/05/2017,2,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
28/05/2017,3,0.49,0,0.063913043,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
28/05/2017,4,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
28/05/2017,5,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
28/05/2017,6,0.39,0,0.050869565,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
28/05/2017,7,0.43,0,0.056086957,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
28/05/2017,8,0.51,0.000947,0.066398217,0.000947,0.343057457,0,0.165995543,0,1.84E-13,1.21E-06,0,9.28E-07,0
28/05/2017,9,0.36,0.063768,0.038638957,0.063768,0.199634609,0,0.096597391,0,1.37E-13,8.02E-07,0,6.19E-07,0
28/05/2017,10,0.43,0.112977,0.041350826,0.112977,0.213645935,0,0.103377065,0,5.26E-14,5.25E-07,0,4.05E-07,0
28/05/2017,11,0.47,0.148467,0.041939087,0.148467,0.216685283,0,0.104847717,0,2.57E-13,1.11E-06,0,8.56E-07,0
28/05/2017,12,0.48,0.161418,0.041554174,0.161418,0.214696565,0,0.103885435,0,2.75E-13,1.14E-06,0,8.95E-07,0
28/05/2017,13,0.29,0.133889,0.020362304,0.133889,0.105205239,0,0.050905761,0,1.36E-13,6.01E-07,0,4.64E-07,0
28/05/2017,14,0.46,0.1371,0.042117391,0.1371,0.217606522,0,0.105293478,0,3.18E-13,1.28E-06,0,9.85E-07,0
28/05/2017,15,0.89,0.068885,0.107101957,0.068885,0.553360109,0,0.267754891,0,2.22E-14,5.47E-07,0,4.22E-07,0
28/05/2017,16,4.17,0,0.398760085,0,3.173099788,0,0.996900212,0,1.20E-27,0.382538526,0,0.333851805,0
28/05/2017,17,1.29,0,0.16826087,0,0.869347826,0,0.420652174,0,3.66E-14,8.29E-07,0,6.31E-07,0
28/05/2017,18,1.42,0,0.185217391,0,0.956956522,0,0.463043478,0,2.39E-14,7.61E-07,0,5.86E-07,0
28/05/2017,19,1.36,0,0.177391304,0,0.916521739,0,0.443478261,0,8.64E-14,1.37E-06,0,1.06E-06,0
28/05/2017,20,1.28,0,0.166956522,0,0.862608696,0,0.417391304,0,2.74E-14,7.16E-07,0,5.49E-07,0
28/05/2017,21,1.22,0,0.159130435,0,0.822173913,0,0.397826087,0,3.24E-14,7.59E-07,0,5.83E-07,0
28/05/2017,22,1.38,0,0.18,0,0.93,0,0.45,0,2.17E-14,6.91E-07,0,5.29E-07,0
28/05/2017,23,1.28,0,0.166956522,0,0.862608696,0,0.417391304,0,2.74E-14,7.16E-07,0,5.49E-07,0
29/05/2017,0,1.14,0,0.148695652,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
29/05/2017,1,1.16,0,0.151304348,0,0.78173913,0,0.37826087,0,4.43E-14,8.71E-07,0,6.72E-07,0
29/05/2017,2,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
29/05/2017,3,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
29/05/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
29/05/2017,5,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
29/05/2017,6,1.31,0,0.170869565,0,0.882826087,0,0.427173913,0,3.26E-14,7.85E-07,0,5.96E-07,0
29/05/2017,7,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
29/05/2017,8,1.08,0.014796,0.138939652,0.014796,0.71785487,0,0.34734913,0,2.48E-14,6.43E-07,0,4.93E-07,0
29/05/2017,9,1.14,0.120241,0.133012043,0.120241,0.687228891,0,0.332530109,0,1.87E-14,5.61E-07,0,4.37E-07,0
29/05/2017,10,1.19,0.221234,0.126360783,0.221234,0.652864043,0,0.315901957,0,3.95E-14,7.86E-07,0,6.12E-07,0
29/05/2017,11,1.16,0.292604,0.113138609,0.292604,0.584549478,0,0.282846522,0,6.41E-14,9.29E-07,0,7.21E-07,0
29/05/2017,12,1.68,0.322702,0.17703887,0.322702,0.914700826,0,0.442597174,0,5.54E-14,1.13E-06,0,8.81E-07,0
29/05/2017,13,0.24,0.284057,0.032273508,0.20337323,0.03662677,0.08068377,0,7.74E-14,0,0,2.89E-07,0,2.68E-07
29/05/2017,14,0.22,0.230752,0.023754492,0.17136577,0.04863423,0.05938623,0,1.75E-13,0,0,4.44E-07,0,4.97E-07
29/05/2017,15,0.16,0.116947,0.005943171,0.114435685,0.030706386,0,0.014857929,0,9.99E-13,8.70E-07,0,6.79E-07,0
29/05/2017,16,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
29/05/2017,17,1.13,0,0.147391304,0,0.761521739,0,0.368478261,0,7.57E-14,1.14E-06,0,8.70E-07,0
29/05/2017,18,1.45,0,0.189130435,0,0.977173913,0,0.472826087,0,2.58E-14,7.82E-07,0,5.97E-07,0
29/05/2017,19,1.15,0,0.15,0,0.775,0,0.375,0,4.69E-14,8.93E-07,0,6.89E-07,0
29/05/2017,20,1.14,0,0.148695652,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
29/05/2017,21,1.35,0,0.176086957,0,0.909782609,0,0.440217391,0,2.28E-14,7.14E-07,0,5.47E-07,0
29/05/2017,22,1.28,0,0.166956522,0,0.862608696,0,0.417391304,0,2.74E-14,7.16E-07,0,5.49E-07,0
29/05/2017,23,0.49,0,0.063913043,0,0.330217391,0,0.159782609,0,1.04E-13,8.89E-07,0,6.95E-07,0
30/05/2017,0,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
30/05/2017,1,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
30/05/2017,2,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
30/05/2017,3,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
30/05/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
30/05/2017,5,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
30/05/2017,6,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
30/05/2017,7,0.78,0,0.10173913,0,0.525652174,0,0.254347826,0,3.72E-14,6.31E-07,0,4.91E-07,0
30/05/2017,8,0.68,0.000567,0.088621696,0.000567,0.457878761,0,0.221554239,0,4.96E-14,7.24E-07,0,5.62E-07,0
30/05/2017,9,1.31,0.062426,0.162727043,0.062426,0.840756391,0,0.406817609,0,4.16E-14,8.79E-07,0,6.80E-07,0
30/05/2017,10,1,0.111122,0.115940609,0.111122,0.599026478,0,0.289851522,0,2.93E-14,6.62E-07,0,5.11E-07,0
30/05/2017,11,0.37,0.146164,0.029196,0.146164,0.150846,0,0.07299,0,7.93E-14,5.33E-07,0,4.10E-07,0
30/05/2017,12,0.29,0.158281,0.017180739,0.158281,0.088767152,0,0.042951848,0,1.51E-13,5.66E-07,0,4.35E-07,0
30/05/2017,13,0.34,0.132475,0.027068478,0.132475,0.139853804,0,0.067671196,0,8.43E-14,5.40E-07,0,4.16E-07,0
30/05/2017,14,0.29,0.106685,0.023910652,0.106685,0.12353837,0,0.05977663,0,2.07E-13,8.13E-07,0,6.31E-07,0
30/05/2017,15,0.26,0.064921,0.025445087,0.064921,0.131466283,0,0.063612717,0,3.99E-13,1.12E-06,0,8.71E-07,0
30/05/2017,16,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
30/05/2017,17,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
30/05/2017,18,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
30/05/2017,19,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
30/05/2017,20,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
30/05/2017,21,0.48,0,0.062608696,0,0.323478261,0,0.156521739,0,1.16E-13,9.20E-07,0,7.15E-07,0
30/05/2017,22,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
30/05/2017,23,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
31/05/2017,0,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
31/05/2017,1,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
31/05/2017,2,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
31/05/2017,3,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
31/05/2017,4,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
31/05/2017,5,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
31/05/2017,6,0.18,0,0.023478261,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
31/05/2017,7,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
31/05/2017,8,0.28,0.006747,0.035641696,0.006747,0.184148761,0,0.089104239,0,6.15E-14,5.00E-07,0,3.84E-07,0
31/05/2017,9,2.2,0.103663,0.244232575,0.103663,1.485755562,0,0.610581438,0,1.94E-13,0.076961245,0,0.067166177,0
31/05/2017,10,1.85,0.17694,0.212690352,0.17694,1.141334119,0,0.531725881,0,1.14E-14,0.014586676,0,0.01273019,0
31/05/2017,11,2.41,0.217235,0.251418303,0.217235,1.564219241,0,0.628545759,0,4.35E-17,0.091170982,0,0.079567402,0
31/05/2017,12,1.21,0.2422,0.126234783,0.2422,0.652213043,0,0.315586957,0,1.15E-13,1.36E-06,0,1.05E-06,0
31/05/2017,13,1,1.929662,0.330962786,1,3.81E-14,0.827406964,0,3.06E-14,0,0,8.24E-07,0,7.67E-07
31/05/2017,14,0.3,1.90399,0.522506584,0.3,1.23E-13,1.306266461,0,2.07E-13,0,0,0.035264389,0,0.021158633
31/05/2017,15,0.24,1.18297,0.310811786,0.24,9.90E-15,0.777029464,0,1.63E-14,0,0,5.21E-07,0,5.33E-07
31/05/2017,16,0.23,0.23547,0.023699016,0.176222459,0.053777541,0.059247541,0,1.68E-13,0,0,4.43E-07,0,4.65E-07
31/05/2017,17,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
31/05/2017,18,0.39,0,0.050869565,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
31/05/2017,19,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
31/05/2017,20,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
31/05/2017,21,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
31/05/2017,22,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
31/05/2017,23,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
01/06/2017,0,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
01/06/2017,1,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
01/06/2017,2,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
01/06/2017,3,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
01/06/2017,4,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
01/06/2017,5,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
01/06/2017,6,0.47,0,0.061304348,0,0.31673913,0,0.15326087,0,1.52E-13,1.03E-06,0,7.99E-07,0
01/06/2017,7,0.45,0,0.058695652,0,0.30326087,0,0.14673913,0,1.90E-13,1.14E-06,0,8.86E-07,0
01/06/2017,8,1.89,0.340791,0.202070739,0.340791,1.044032152,0,0.505176848,0,1.34E-14,5.64E-07,0,4.33E-07,0
01/06/2017,9,0.5,1.220363,0.247616679,0.5,6.38E-15,0.619041696,0,7.53E-15,0,0,1.87E-07,0,2.29E-07
01/06/2017,10,1.97,0.107961,0.226772898,0.107961,1.295106755,0,0.566932245,0,5.79E-17,0.042434831,0,0.037034034,0
01/06/2017,11,2.6,0.231443,0.264518166,0.231443,1.707261585,0,0.661295415,0,3.59E-16,0.117075886,0,0.102175319,0
01/06/2017,12,2.08,2.147245,0.217818689,1.602698279,0.477301721,0.544546721,0,2.22E-14,0,0,6.68E-07,0,5.53E-07
